#   time    x   y   vx  vy
  2.57000000e+00   6.57756310e+01   4.21111016e+01   1.96105311e+01   8.79782599e-01
  2.58000000e+00   6.59715859e+01   4.21194041e+01   1.95804391e+01   7.80706863e-01
  2.59000000e+00   6.61672403e+01   4.21267164e+01   1.95504363e+01   6.81753935e-01
  2.60000000e+00   6.63625951e+01   4.21330398e+01   1.95205216e+01   5.82923219e-01
  2.61000000e+00   6.65576511e+01   4.21383754e+01   1.94906940e+01   4.84214130e-01
  2.62000000e+00   6.67524094e+01   4.21427246e+01   1.94609522e+01   3.85626095e-01
  2.63000000e+00   6.69468706e+01   4.21460886e+01   1.94312952e+01   2.87158553e-01
  2.64000000e+00   6.71410357e+01   4.21484684e+01   1.94017218e+01   1.88810956e-01
  2.65000000e+00   6.73349055e+01   4.21498654e+01   1.93722311e+01   9.05827683e-02
  2.66000000e+00   6.75284807e+01   4.21502807e+01   1.93428218e+01  -7.52653536e-03
  2.67000000e+00   6.77217623e+01   4.21497154e+01   1.93134929e+01  -1.05517467e-01
  2.68000000e+00   6.79147510e+01   4.21481709e+01   1.92842434e+01  -2.03390528e-01
  2.69000000e+00   6.81074476e+01   4.21456482e+01   1.92550721e+01  -3.01146206e-01
  2.70000000e+00   6.82998528e+01   4.21421486e+01   1.92259779e+01  -3.98784979e-01
  2.71000000e+00   6.84919675e+01   4.21376731e+01   1.91969599e+01  -4.96307312e-01
  2.72000000e+00   6.86837924e+01   4.21322230e+01   1.91680170e+01  -5.93713659e-01
  2.73000000e+00   6.88753282e+01   4.21257994e+01   1.91391480e+01  -6.91004462e-01
  2.74000000e+00   6.90665757e+01   4.21184035e+01   1.91103520e+01  -7.88180151e-01
  2.75000000e+00   6.92575356e+01   4.21100364e+01   1.90816280e+01  -8.85241146e-01
  2.76000000e+00   6.94482086e+01   4.21006992e+01   1.90529748e+01  -9.82187855e-01
  2.77000000e+00   6.96385955e+01   4.20903932e+01   1.90243915e+01  -1.07902067e+00
  2.78000000e+00   6.98286968e+01   4.20791194e+01   1.89958770e+01  -1.17573999e+00
