#   time    x   y   vx  vy
  2.89000000e+00   8.12283059e+01   3.45233635e+01   2.17606332e+01  -4.32052201e+00
  2.90000000e+00   8.14457618e+01   3.44796981e+01   2.17305625e+01  -4.41255155e+00
  2.91000000e+00   8.16629174e+01   3.44351131e+01   2.17005488e+01  -4.50445703e+00
  2.92000000e+00   8.18797731e+01   3.43896096e+01   2.16705912e+01  -4.59623864e+00
  2.93000000e+00   8.20963295e+01   3.43431889e+01   2.16406892e+01  -4.68789654e+00
  2.94000000e+00   8.23125871e+01   3.42958523e+01   2.16108419e+01  -4.77943090e+00
  2.95000000e+00   8.25285466e+01   3.42476009e+01   2.15810487e+01  -4.87084187e+00
  2.96000000e+00   8.27442084e+01   3.41984361e+01   2.15513088e+01  -4.96212958e+00
  2.97000000e+00   8.29595730e+01   3.41483590e+01   2.15216216e+01  -5.05329419e+00
  2.98000000e+00   8.31746411e+01   3.40973708e+01   2.14919864e+01  -5.14433582e+00
  2.99000000e+00   8.33894130e+01   3.40454729e+01   2.14624025e+01  -5.23525460e+00
  3.00000000e+00   8.36038894e+01   3.39926663e+01   2.14328693e+01  -5.32605064e+00
