  3.01037050e-01   1.83453168e+00   1.05065255e+01   1.72528624e+00   1.70716122e+00   9.57241943e-01  -2.33386442e+00  -5.30897459e-01  -3.19434279e+00  -3.30691145e+00
  2.24811848e-01   1.88209511e+00   1.05757988e+01   1.77482980e+00   1.75670173e+00   9.77746399e-01  -2.33823836e+00  -1.74813960e-01  -3.22178922e+00  -3.33725056e+00
  1.47193937e-01   1.92922294e+00   1.05698833e+01   1.82415014e+00   1.80603725e+00   9.92193491e-01  -2.34207106e+00   2.28338694e-01  -3.24883039e+00  -3.36720020e+00
  6.86636146e-02   1.97591854e+00   1.04520468e+01   1.87324975e+00   1.85517013e+00   1.00048993e+00  -2.34537897e+00   6.90908604e-01  -3.27547838e+00  -3.39677200e+00
 -1.02925706e-02   2.02218536e+00   1.01387916e+01   1.92213110e+00   1.90410273e+00   1.00258041e+00  -2.34817786e+00   1.25105480e+00  -3.30174471e+00  -3.42597704e+00
 -8.91848201e-02   2.06802685e+00   9.71596312e+00   1.97079671e+00   1.95283741e+00   9.98448062e-01  -2.35048281e+00   1.71324913e+00  -3.32764039e+00  -3.45482592e+00
 -1.67523118e-01   2.11344652e+00   9.24058676e+00   2.01924907e+00   2.00137652e+00   9.88114652e-01  -2.35230827e+00   2.08347451e+00  -3.35317598e+00  -3.48332879e+00
 -2.44820279e-01   2.15844787e+00   8.74576630e+00   2.06749067e+00   2.04972242e+00   9.71640534e-01  -2.35366808e+00   2.37750802e+00  -3.37836155e+00  -3.51149535e+00
 -3.20595000e-01   2.20303441e+00   8.24877405e+00   2.11552401e+00   2.09787745e+00   9.49124376e-01  -2.35457551e+00   2.61045330e+00  -3.40320678e+00  -3.53933489e+00
 -3.94374883e-01   2.24720965e+00   7.76186760e+00   2.16335156e+00   2.14584395e+00   9.20702634e-01  -2.35504332e+00   2.79314648e+00  -3.42772092e+00  -3.56685633e+00
